label,riverLabel,countryLabel
聖胡安縣,San Juan County,United States of America
沙維什縣,Chaves County,United States of America
伊善提縣,Isanti County,United States of America
埃斯梅拉達縣,Esmeralda County,United States of America
拉基帕爾縣 (明尼蘇達州),Lac qui Parle County,United States of America
波林格縣,Bollinger County,United States of America
伊泽德县,Izard County,United States of America
赤夏縣,Cheshire County,United States of America
聖路易斯縣,St. Louis County,United States of America
亨丁頓縣,Huntingdon County,United States of America
克利爾菲縣,Clearfield County,United States of America
貝德福縣 (賓夕法尼亞州),Bedford County,United States of America
鄧克林縣,Dunklin County,United States of America
里奧阿里巴縣,Rio Arriba County,United States of America
克羅溫縣,Crow Wing County,United States of America
卡弗縣,Carver County,United States of America
科爾法克斯縣,Colfax County,United States of America
索科羅縣,Socorro County,United States of America
德克薩斯縣,Texas County,United States of America
佩諾布斯科特縣,Penobscot County,United States of America
格賴姆斯縣,Grimes County,United States of America
奧特泰爾縣,Otter Tail County,United States of America
巴頓縣 (密蘇里州),Barton County,United States of America
密西西比縣,Mississippi County,United States of America
克萊縣,Clay County,United States of America
馬歇爾縣 (明尼蘇達州),Marshall County,United States of America
法里博縣 (明尼蘇達州),Faribault County,United States of America
科爾縣 (密蘇里州),Cole County,United States of America
比佛縣 (賓夕法尼亞州),Beaver County,United States of America
克拉里恩縣,Clarion County,United States of America
坎布里亞縣 (賓夕法尼亞州),Cambria County,United States of America
安妮女王縣,Queen Anne's County,United States of America
巴克斯縣,Bucks County,United States of America
瓦多縣,Waldo County,United States of America
布拉德利縣,Bradley County,United States of America
洛诺克县,Lonoke County,United States of America
貝爾納普縣,Belknap County,United States of America
羅爾斯縣,Ralls County,United States of America
華盛頓縣 (明尼蘇達州),Washington County,United States of America
道格拉斯縣 (內華達州),Douglas County,United States of America
沃斯科縣,Wasco County,United States of America
馬盧爾縣,Malheur County,United States of America
羅斯福縣 (新墨西哥州),Roosevelt County,United States of America
耶尔县,Yell County,United States of America
波普县,Pope County,United States of America
北安普頓縣 (賓夕法尼亞州),Northampton County,United States of America
瓦肖县,Washoe County,United States of America
溫泉縣,Hot Spring County,United States of America
門羅縣 (賓夕法尼亞州),Monroe County,United States of America
莫拉縣,Mora County,United States of America
泰奧加縣 (賓夕法尼亞州),Tioga County,United States of America
派克縣 (賓夕法尼亞州),Pike County,United States of America
沃倫縣 (賓夕法尼亞州),Warren County,United States of America
格蘭特縣 (明尼蘇達州),Grant County,United States of America
艾克縣 (賓夕法尼亞州),Elk County,United States of America
富爾頓縣 (賓夕法尼亞州),Fulton County,United States of America
康登縣,Camden County,United States of America
杰克逊县 (明尼苏达州),Jackson County,United States of America
休斯頓縣 (明尼蘇達州),Houston County,United States of America
奇科特縣,Chicot County,United States of America
康韋縣,Conway County,United States of America
德魯縣,Drew County,United States of America
普雷里縣,Prairie County,United States of America
杜申縣,Duchesne County,United States of America
利縣,Lea County,United States of America
寇里縣,Curry County,United States of America
亨内平县 (明尼苏达州),Hennepin County,United States of America
卡特倫縣,Catron County,United States of America
哈定縣 (新墨西哥州),Harding County,United States of America
基特遜縣 (明尼蘇達州),Kittson County,United States of America
尤馬蒂拉縣,Umatilla County,United States of America
巴倫西亞縣,Valencia County,United States of America
新馬德里縣,New Madrid County,United States of America
斯奈德縣,Snyder County,United States of America
斯托里縣,Storey County,United States of America
洛斯阿拉莫斯縣,Los Alamos County,United States of America
波普縣 (明尼蘇達州),Pope County,United States of America
米克縣 (明尼蘇達州),Meeker County,United States of America
蒙土爾縣,Montour County,United States of America
薩斯奎漢納縣 (賓夕法尼亞州),Susquehanna County,United States of America
諾德韋縣,Nodaway County,United States of America
費城縣,Philadelphia County,United States of America
里普利縣 (密蘇里州),Ripley County,United States of America
伊塔斯加縣,Itasca County,United States of America
來可明縣,Lycoming County,United States of America
埃爾科縣,Elko County,United States of America
奈縣,Nye County,United States of America
尼科萊特縣 (明尼蘇達州),Nicollet County,United States of America
提拉木克縣,Tillamook County,United States of America
斯威夫特縣 (明尼蘇達州),Swift County,United States of America
沃希托縣 (奧克拉荷馬州),Washita County,United States of America
派恩縣 (明尼蘇達州),Pine County,United States of America
潘興縣,Pershing County,United States of America
申特縣,Centre County,United States of America
聖查爾斯縣,St. Charles County,United States of America
聖熱訥維耶沃縣,Ste. Genevieve County,United States of America
諾曼縣 (明尼蘇達州),Norman County,United States of America
雷諾茲縣,Reynolds County,United States of America
亨普斯特德縣,Hempstead County,United States of America
夏普县,Sharp County,United States of America
阿肯色縣,Arkansas County,United States of America
獨立縣,Independence County,United States of America
唐娜安娜縣,Doña Ana County,United States of America
卡勒韋縣,Callaway County,United States of America
哈伯德縣 (明尼蘇達州),Hubbard County,United States of America
圣菲县,Santa Fe County,United States of America
奧德雷恩縣,Audrain County,United States of America
瓦洛瓦縣,Wallowa County,United States of America
豪厄爾縣 (密蘇里州),Howell County,United States of America
陶斯縣,Taos County,United States of America
麥基恩縣 (賓夕法尼亞州),McKean County,United States of America
斯通县,Stone County,United States of America
奇萨戈县 (明尼苏达州),Chisago County,United States of America
安德魯縣,Andrew County,United States of America
奧札克縣,Ozark County,United States of America
康契欽縣,Koochiching County,United States of America
戴德縣 (密蘇里州),Dade County,United States of America
沙里頓縣,Chariton County,United States of America
紅湖縣 (明尼蘇達州),Red Lake County,United States of America
耶洛梅德辛縣 (明尼蘇達州),Yellow Medicine County,United States of America
雷德伍德縣 (明尼蘇達州),Redwood County,United States of America
克雷格黑德縣,Craighead County,United States of America
沃希托縣,Ouachita County,United States of America
福克納縣,Faulkner County,United States of America
錫沃立縣,Cibola County,United States of America
拉蒂默縣 (奧克拉荷馬州),Latimer County,United States of America
威斯特摩蘭縣 (賓夕法尼亞州),Westmoreland County,United States of America
艾麥里縣,Emery County,United States of America
艾塞克斯郡,Essex County,United States of America
瓜達盧佩縣 (新墨西哥州),Guadalupe County,United States of America
密德薩克斯郡,Middlesex County,United States of America
巴里縣 (密蘇里州),Barry County,United States of America
聖克萊爾縣,"St. Clair County, Missouri",United States of America
伊達爾戈縣 (新墨西哥州),Hidalgo County,United States of America
古德休县 (明尼苏达州),Goodhue County,United States of America
埃迪縣 (新墨西哥州),Eddy County,United States of America
坎迪约希县 (明尼苏达州),Kandiyohi County,United States of America
奧姆斯特德縣 (明尼蘇達州),Olmsted County,United States of America
托蘭斯縣,Torrance County,United States of America
清水縣 (明尼蘇達州),Clearwater County,United States of America
登特縣,Dent County,United States of America
開普吉拉多縣,Cape Girardeau County,United States of America
卡特縣 (奧克拉荷馬州),Carter County,United States of America
波爾克縣 (俄勒岡州),Polk County,United States of America
菲爾莫爾縣 (明尼蘇達州),Fillmore County,United States of America
懷俄明縣 (賓夕法尼亞州),Wyoming County,United States of America
斯古吉爾縣,Schuylkill County,United States of America
桑多瓦爾縣,Sandoval County,United States of America
蘭開斯特縣 (南卡羅萊納州),Lancaster County,United States of America
塞維爾縣,Sevier County,United States of America
肯特县,Kent County,United States of America
瑞琪縣,Rich County,United States of America
蒂普頓縣,Tipton County,United States of America
聖米格爾縣 (新墨西哥州),San Miguel County,United States of America
韋伯縣,Weber County,United States of America
紐波特縣,Newport County,United States of America
默瑟县 (新泽西州),Mercer County,United States of America
艾肯縣 (南卡羅萊納州),Aiken County,United States of America
奧特羅縣 (新墨西哥州),Otero County,United States of America
賴斯縣 (明尼蘇達州),Rice County,United States of America
沃倫縣 (新澤西州),Warren County,United States of America
拉姆西縣 (明尼蘇達州),Ramsey County,United States of America
派尤特縣,Piute County,United States of America
米勒德縣,Millard County,United States of America
贾布县,Juab County,United States of America
牛頓縣 (密蘇里州),Newton County,United States of America
羅克縣 (明尼蘇達州),Rock County,United States of America
考夫曼縣,Kaufman County,United States of America
達蓋特縣,Daggett County,United States of America
麦克伦南县,McLennan County,United States of America
彭寧頓縣 (明尼蘇達州),Pennington County,United States of America
林肯縣 (新墨西哥州),Lincoln County,United States of America
蒙哥馬利縣 (密西西比州),Montgomery County,United States of America
利特尔里弗县,Little River County,United States of America
普罗维登斯县,Providence County,United States of America
聯合縣,Union County,United States of America
比佛縣,Beaver County,United States of America
格洛斯特縣 (新澤西州),Gloucester County,United States of America
奎特曼縣,Quitman County,United States of America
辛普森縣,Simpson County,United States of America
弗里斯通縣,Freestone County,United States of America
利福勒縣,Leflore County,United States of America
哈德遜縣,Hudson County,United States of America
史蒂文斯縣 (明尼蘇達州),Stevens County,United States of America
摩里斯縣 (新澤西州),Morris County,United States of America
朱諾縣,Juneau County,United States of America
格拉納達縣,Grenada County,United States of America
白松縣 (內華達州),White Pine County,United States of America
萨默塞特县 (新泽西州),Somerset County,United States of America
賴特縣 (明尼蘇達州),Wright County,United States of America
開普梅縣 (新澤西州),Cape May County,United States of America
錫布利縣 (明尼蘇達州),Sibley County,United States of America
大西洋縣,Atlantic County,United States of America
奧克馬爾吉縣,Okmulgee County,United States of America
威爾金縣 (明尼蘇達州),Wilkin County,United States of America
巴賽克縣,"Passaic County, New Jersey",United States of America
盧納縣,Luna County,United States of America
舍本縣 (明尼蘇達州),Sherburne County,United States of America
密爾瓦基縣,Milwaukee County,United States of America
瑟西县,Searcy County,United States of America
普拉特縣,Platte County,United States of America
卡什縣,Cache County,United States of America
凯恩县,Kane County,United States of America
瓦沙契縣,Wasatch County,United States of America
利克縣,Leake County,United States of America
埃奇菲爾德縣 (南卡羅萊納州),Edgefield County,United States of America
圖埃勒縣,Tooele County,United States of America
密爾湖縣,Mille Lacs County,United States of America
戴恩縣,Dane County,United States of America
斯特恩斯縣,Stearns County,United States of America
毛尔县 (明尼苏达州),Mower County,United States of America
諾布爾斯縣 (明尼蘇達州),Nobles County,United States of America
雷縣,Ray County,United States of America
拉貝特縣,Labette County,United States of America
查尔斯顿县,Charleston County,United States of America
馬里內特縣,Marinette County,United States of America
萊昂縣 (內華達州),Lyon County,United States of America
特拉維斯縣,Travis County,United States of America
伊薩奎納縣,Issaquena County,United States of America
奎伊縣,Quay County,United States of America
沃迪納縣 (明尼蘇達州),Wadena County,United States of America
麥克唐納縣,McDonald County,United States of America
龐托托克縣,Pontotoc County,United States of America
坎伯蘭縣 (新澤西州),Cumberland County,United States of America
斯蒂爾縣 (明尼蘇達州),Steele County,United States of America
利福勒縣 (奧克拉荷馬州),Le Flore County,United States of America
梅斯縣 (奧克拉荷馬州),Mayes County,United States of America
蘭德縣,Lander County,United States of America
麥金萊縣,McKinley County,United States of America
密西西比縣 (密蘇里州),Mississippi County,United States of America
伊拉斯縣,Erath County,United States of America
博克斯埃爾德縣,Box Elder County,United States of America
猶他縣,Utah County,United States of America
帕諾拉縣,Panola County,United States of America
麥金托什縣 (奧克拉荷馬州),McIntosh County,United States of America
萊昂縣 (明尼蘇達州),Lyon County,United States of America
林肯縣 (明尼蘇達州),Lincoln County,United States of America
洪堡縣 (內華達州),Humboldt County,United States of America
萊克縣 (明尼蘇達州),Lake County,United States of America
歐塞奇縣 (奧克拉荷馬州),Osage County,United States of America
伊塔宛巴縣,Itawamba County,United States of America
塞勒姆縣,Salem County,United States of America
奧克蒂比哈縣,Oktibbeha County,United States of America
弗里伯恩縣 (明尼蘇達州),Freeborn County,United States of America
普賴斯縣,Price County,United States of America
沃西卡縣 (明尼蘇達州),Waseca County,United States of America
海洋縣,Ocean County,United States of America
特拉弗斯縣,Traverse County,United States of America
羅索縣 (明尼蘇達州),Roseau County,United States of America
肯珀縣,Kemper County,United States of America
莫尼托縣,Moniteau County,United States of America
阿比維爾縣 (南卡羅萊納州),Abbeville County,United States of America
勞倫斯縣 (賓夕法尼亞州),Lawrence County,United States of America
里奇蘭縣 (南卡羅萊納州),Richland County,United States of America
範寧縣,Fannin County,United States of America
克莱县 (印第安纳州),Clay County,United States of America
多徹斯特縣 (南卡羅萊納州),Dorchester County,United States of America
布恩縣 (印地安納州),Boone County,United States of America
馬里昂縣 (南卡羅萊納州),Marion County,United States of America
克拉倫登縣 (南卡羅萊納州),Clarendon County,United States of America
奧康尼縣 (南卡羅萊納州),Oconee County,United States of America
弗洛倫斯縣 (南卡羅萊納州),Florence County,United States of America
威奇托縣,Wichita County,United States of America
科林縣,Collin County,United States of America
霍普金斯縣,Hopkins County,United States of America
普瓦斯基縣 (印地安納州),Pulaski County,United States of America
韋恩縣 (印地安納州),Wayne County,United States of America
福雷斯縣,Forest County,United States of America
肖尼縣,Shawnee County,United States of America
猶尼昂縣 (南卡羅萊納州),Union County,United States of America
華盛頓縣 (賓夕法尼亞州),Washington County,United States of America
迪卡尔布县 (印第安纳州),DeKalb County,United States of America
朗茲縣,Lowndes County,United States of America
厄普舍縣,Upshur County,United States of America
吉姆韋爾斯縣,Jim Wells County,United States of America
斯库瑞县,Scurry County,United States of America
羅克沃爾縣,Rockwall County,United States of America
聖哈辛托縣,San Jacinto County,United States of America
蘭德爾縣,Randall County,United States of America
里根縣,Reagan County,United States of America
朱尼亞塔縣,Juniata County,United States of America
格林維爾縣 (南卡羅萊納州),Greenville County,United States of America
沙利文縣 (賓夕法尼亞州),Sullivan County,United States of America
基沃尼縣,Kewaunee County,United States of America
普蘭提斯縣,Prentiss County,United States of America
漢普頓縣 (南卡羅萊納州),Hampton County,United States of America
卡斯縣 (印地安納州),Cass County,United States of America
奧斯伯恩縣,Osborne County,United States of America
喬治敦縣 (南卡羅萊納州),Georgetown County,United States of America
奧佐基縣,Ozaukee County,United States of America
方廷縣 (印地安納州),Fountain County,United States of America
沃巴什縣 (印地安納州),Wabash County,United States of America
薩盧達縣 (南卡羅萊納州),Saluda County,United States of America
布萊克福德縣 (印地安納州),Blackford County,United States of America
拉克瓦納縣,Lackawanna County,United States of America
拉辛縣,Racine County,United States of America
沃里克縣,Warrick County,United States of America
科勒頓縣 (南卡羅萊納州),Colleton County,United States of America
范德堡縣 (印地安納州),Vanderburgh County,United States of America
科克縣,Cocke County,United States of America
拉伯克縣,Lubbock County,United States of America
福爾德縣,Foard County,United States of America
索莫威爾縣,Somervell County,United States of America
金尼縣,Kinney County,United States of America
里夫斯縣,Reeves County,United States of America
格林伍德縣 (南卡羅萊納州),Greenwood County,United States of America
傑佛遜·戴維斯縣,Jefferson Davis County,United States of America
勒星頓縣 (南卡羅萊納州),Lexington County,United States of America
尤因塔縣,Uintah County,United States of America
弗米利恩縣 (印地安納州),Vermillion County,United States of America
福雷斯特縣,Forrest County,United States of America
博福特縣,Beaufort County,United States of America
聖克羅伊縣,St. Croix County,United States of America
傑克縣,Jack County,United States of America
加扎縣,Garza County,United States of America
卡恩斯縣,Karnes County,United States of America
施萊謝爾縣,Schleicher County,United States of America
漢普希爾縣,Hemphill County,United States of America
麥卡洛克縣,McCulloch County,United States of America
桑皮特县,Sanpete County,United States of America
切斯特菲爾德縣 (南卡羅萊納州),Chesterfield County,United States of America
丕平縣,Pepin County,United States of America
亨德里克斯縣 (印地安納州),Hendricks County,United States of America
亨特敦縣,Hunterdon County,United States of America
巴塞洛穋縣 (印地安納州),Bartholomew County,United States of America
威廉斯堡縣 (南卡羅萊納州),Williamsburg County,United States of America
馬拉松縣,Marathon County,United States of America
亞當斯縣 (印地安納州),Adams County,United States of America
帕克縣,Parker County,United States of America
亨特縣,Hunt County,United States of America
奧爾德姆縣,Oldham County,United States of America
科靈斯沃思縣,Collingsworth County,United States of America
布朗縣 (印地安納州),Brown County,United States of America
默瑟縣 (賓夕法尼亞州),Mercer County,United States of America
福特縣,Ford County,United States of America
佩里縣 (賓夕法尼亞州),Perry County,United States of America
鹽湖縣,Salt Lake County,United States of America
蒙茅斯縣,Monmouth County,United States of America
夏基縣,Sharkey County,United States of America
奥塔加米縣 (威斯康辛州),Outagamie County,United States of America
弗洛倫斯縣,Florence County,United States of America
費爾菲爾德縣 (南卡羅萊納州),Fairfield County,United States of America
路澤恩縣,Luzerne County,United States of America
阿倫達縣,Allendale County,United States of America
皮肯斯縣 (南卡羅萊納州),Pickens County,United States of America
波特縣 (賓夕法尼亞州),Potter County,United States of America
摩里斯縣,Morris County,United States of America
洛平县,Q10380045,People's Republic of China
新阳县,Q10307541,People's Republic of China
晋昌县,Q10318868,People's Republic of China
朝那縣,Q10327693,People's Republic of China
桓都县,Q10355409,People's Republic of China
泰昌县,Q10379939,People's Republic of China
洮源县,Q10382473,People's Republic of China
洹水县,Q10382799,People's Republic of China
晋兴县,Q10318347,People's Republic of China
晋化县,Q10318411,People's Republic of China
晋原县,Q10318542,People's Republic of China
曲江县,Q10322454,People's Republic of China
朗宁县,Q10326967,People's Republic of China
栗县,Q10351484,People's Republic of China
桐城县,Q10354281,People's Republic of China
流江县,Q10383369,People's Republic of China
流溪县,Q10383449,People's Republic of China
晋城县,Q10318612,People's Republic of China
效谷县,Q10298243,People's Republic of China
朗溪县,Q10327141,People's Republic of China
桃林县,Q10353950,People's Republic of China
桑泉县,Q10354851,People's Republic of China
桦甸县,Q10355644,People's Republic of China
殷城县,Q10369525,People's Republic of China
泰兴县,Q10379893,People's Republic of China
洛源县,Q10380257,People's Republic of China
洧川县,Q10381290,People's Republic of China
洪杜县,Q10381694,People's Republic of China
洵阳县,Q10382752,People's Republic of China
棲霞縣,Qixia County,People's Republic of China
洋川县,Q10379959,People's Republic of China
振武县,Q10297222,People's Republic of China
旄牛县,Q10309603,People's Republic of China
晋宁县 (古代),Q10318657,People's Republic of China
晋熙县,Q10319006,People's Republic of China
普宁县,Q10319736,People's Republic of China
朗池县,Q10327115,People's Republic of China
桂溪县,Q10353484,People's Republic of China
桂阳县 (古代),Q10353590,People's Republic of China
桓道县,Q10355364,People's Republic of China
阿迪森縣,Addison County,United States of America
泉州县,Q10379794,People's Republic of China
洛都县,Q10380383,People's Republic of China
洛阳县,Q10380436,People's Republic of China
洞川县,Q10380897,People's Republic of China
恩隆县,Q10296730,People's Republic of China
於潜县,Q10308641,People's Republic of China
既阳县,Q10310904,People's Republic of China
朗县 (古代),Q10326931,People's Republic of China
東遷縣,Q10344706,People's Republic of China
柔远县,Q10349489,People's Republic of China
柴桑县,Q10350916,People's Republic of China
桥江县,Q10355606,People's Republic of China
泰和县 (古代),Q10379897,People's Republic of China
泰安縣,Q10379920,People's Republic of China
洛交县,Q10379977,People's Republic of China
洛回县,Q10379987,People's Republic of China
洛容县,Q10379996,People's Republic of China
朔方县,Q10326853,People's Republic of China
黎巴嫩县,Lebanon County,United States of America
冥安县,Q9430845,People's Republic of China
唐县,Q9650268,People's Republic of China
孝丰县,Q10117300,People's Republic of China
寿昌县,Q10259844,People's Republic of China
宣城县,Q10227406,People's Republic of China
宾从县,Q10248947,People's Republic of China
寧洋縣,Q10259807,People's Republic of China
将陵县,Q10259873,People's Republic of China
冠氏县,Q9430688,People's Republic of China
幽都县,Q10282512,People's Republic of China
徐沟县,Q10296395,People's Republic of China
唐年县,Q9652470,People's Republic of China
元和县,Q9397854,People's Republic of China
光化县,Q9398703,People's Republic of China
剑浦县,Q9461428,People's Republic of China
宣德县 (河北古县份),Q10232085,People's Republic of China
宣德县 (辽朝县份),Q10232482,People's Republic of China
将利县,Q10259869,People's Republic of China
怀安县 (宋朝),Q10296624,People's Republic of China
思勤县,Q10296635,People's Republic of China
宁静县,Q10139777,People's Republic of China
剧县,Q9462196,People's Republic of China
剧阳县,Q9462325,People's Republic of China
弘农县,Q10291385,People's Republic of China
律高县,Q10296249,People's Republic of China
华容县 (古代),Q9510943,People's Republic of China
博山县 (山东),Q9531887,People's Republic of China
剡县,Q9462135,People's Republic of China
厝县,Q9550166,People's Republic of China
原仇县,Q9550561,People's Republic of China
原武县,Q9551762,People's Republic of China
天长县,Q10024957,People's Republic of China
咨宫县,Q9640873,People's Republic of China
唐昌县,Q9653241,People's Republic of China
圃田县,Q9682500,People's Republic of China
剑门县,Q9461593,People's Republic of China
夏阳县,Q9822705,People's Republic of China
宾化县,Q10249185,People's Republic of China
容山县,Q10245211,People's Republic of China
岳阳县 (南北朝县份),Q10269622,People's Republic of China
峨眉县,Q10270097,People's Republic of China
崇德县,Q10270889,People's Republic of China
思笼县,Q10296667,People's Republic of China
宣化縣 (古代),Q10226678,People's Republic of China
唐山县,Q9652046,People's Republic of China
平阳县 (湖南古县份),Q10281905,People's Republic of China
徐县,Q10296330,People's Republic of China
徐城县,Q10296334,People's Republic of China
恩县,Q10296717,People's Republic of China
恩平县,Q10296722,People's Republic of China
恩阳县,Q10296728,People's Republic of China
麥科米克縣 (南卡羅萊納州),McCormick County,United States of America
湯格林縣,Tom Green County,United States of America
達令敦縣 (南卡羅萊納州),Darlington County,United States of America
勞倫斯縣,Laurens County,United States of America
富蘭克林縣 (印地安納州),Franklin County,United States of America
猶尼昂縣 (印地安納州),Union County,United States of America
杰克逊县 (印第安纳州),Jackson County,United States of America
漢考克縣 (印地安納州),Hancock County,United States of America
漢密爾頓縣 (印地安納州),Hamilton County,United States of America
蒂普頓縣 (印地安納州),Tipton County,United States of America
斯潘塞縣 (印地安納州),Spencer County,United States of America
拉薩爾縣,La Salle County,United States of America
惠特利縣 (印地安納州),Whitley County,United States of America
吉布森縣 (印地安納州),Gibson County,United States of America
貝德福縣,Bedford County,United States of America
摩根縣 (印地安納州),Morgan County,United States of America
格蘭特縣 (印地安納州),Grant County,United States of America
猶尼昂縣 (賓夕法尼亞州),Union County,United States of America
門羅縣 (印地安納州),Monroe County,United States of America
約翰遜縣 (印地安納州),Johnson County,United States of America
兰纳尔斯县,Runnels County,United States of America
威拉西县,Willacy County,United States of America
斯威舍县,Swisher County,United States of America
亨利县 (印第安纳州),Henry County,United States of America
哈里森縣 (印地安納州),Harrison County,United States of America
萊克縣 (印地安納州),Lake County,United States of America
里普利縣 (印地安納州),Ripley County,United States of America
馬里昂縣 (印地安納州),Marion County,United States of America
布拉德利縣 (田納西州),Bradley County,United States of America
奧蘭治縣 (印地安納州),Orange County,United States of America
格林縣 (印地安納州),Greene County,United States of America
佩里縣 (印地安納州),Perry County,United States of America
薩姆特縣 (南卡羅萊納州),Sumter County,United States of America
霍華德縣 (印地安納州),Howard County,United States of America
懷特縣 (印地安納州),White County,United States of America
克羅基特縣 (田納西州),Crockett County,United States of America
派克縣 (印地安納州),Pike County,United States of America
費耶特縣 (印地安納州),Fayette County,United States of America
利普斯科姆縣,Lipscomb County,United States of America
泰特斯縣,Titus County,United States of America
納瓦羅縣,Navarro County,United States of America
范贊德縣,Van Zandt County,United States of America
巴恩韋爾縣,Barnwell County,United States of America
戴爾縣,Dyer County,United States of America
班伯格縣,Bamberg County,United States of America
芬特雷斯縣,Fentress County,United States of America
麥克明縣,McMinn County,United States of America
本頓縣 (印地安納州),Benton County,United States of America
麥迪遜縣 (印地安納州),Madison County,United States of America
普特南縣 (印地安納州),Putnam County,United States of America
蒙哥馬利縣 (印地安納州),Montgomery County,United States of America
諾克斯縣 (印地安納州),Knox County,United States of America
傑伊縣 (印地安納州),Jay County,United States of America
富爾頓縣 (印地安納州),Fulton County,United States of America
歐文縣 (印地安納州),Owen County,United States of America
紐貝里縣 (南卡羅萊納州),Newberry County,United States of America
諾布爾縣 (印地安納州),Noble County,United States of America
馬爾伯勒縣 (南卡羅萊納州),Marlboro County,United States of America
斯塔克縣 (印地安納州),Starke County,United States of America
波西縣 (印地安納州),Posey County,United States of America
霍里縣 (南卡羅萊納州),Horry County,United States of America
斯通沃爾縣,Stonewall County,United States of America
斯羅克莫頓縣,Throckmorton County,United States of America
約克姆縣,Yoakum County,United States of America
阿普頓縣,Upton County,United States of America
奇特姆縣,Cheatham County,United States of America
迪克森縣,Dickson County,United States of America
帕克縣 (印地安納州),Parke County,United States of America
拉什縣 (印地安納州),Rush County,United States of America
瑞士縣 (印地安納州),Switzerland County,United States of America
詹寧斯縣 (印地安納州),Jennings County,United States of America
來弗歐克縣,Live Oak County,United States of America
威尔巴格县,Wilbarger County,United States of America
普雷西迪奧縣,Presidio County,United States of America
沙克爾福德縣,Shackelford County,United States of America
聖帕特里西奧縣,San Patricio County,United States of America
諾蘭縣,Nolan County,United States of America
貝可斯縣,Pecos County,United States of America
第開特縣 (印地安納州),Decatur County,United States of America
斯蒂芬斯縣,Stephens County,United States of America
克肖縣 (南卡羅萊納州),Kershaw County,United States of America
坎農縣,Cannon County,United States of America
波特縣 (印地安納州),Porter County,United States of America
皮克特縣,Pickett County,United States of America
維哥縣 (印地安納州),Vigo County,United States of America
蒂珀卡努縣 (印地安納州),Tippecanoe County,United States of America
俄亥俄县 (印第安纳州),Ohio County,United States of America
哈特利縣,Hartley County,United States of America
林恩縣,Lynn County,United States of America
溫克勒縣,Winkler County,United States of America
特里縣,Terry County,United States of America
蘭姆縣,Lamb County,United States of America
蘭帕瑟斯縣,Lampasas County,United States of America
雷恩斯縣,Rains County,United States of America
馬弗里克縣,Maverick County,United States of America
克萊本縣,Claiborne County,United States of America
聖約瑟夫縣 (印地安納州),St. Joseph County,United States of America
傑斯帕縣 (印地安納州),Jasper County,United States of America
奧蘭治堡縣 (南卡羅萊納州),Orangeburg County,United States of America
布來德索縣,Bledsoe County,United States of America
斯帕坦堡县,Spartanburg County,United States of America
歐弗頓縣,Overton County,United States of America
狄龍縣 (南卡羅萊納州),Dillon County,United States of America
科西阿斯科縣 (印地安納州),Kosciusko County,United States of America
相如县,Q16260918,People's Republic of China
朗平县,Q17025575,People's Republic of China
尤因塔縣,Uinta County,United States of America
安福县,Q16078787,People's Republic of China
卢奴县,Q17003113,People's Republic of China
巴县,Q17025024,People's Republic of China
良德县,Q17003605,People's Republic of China
莆田縣,Q17031936,People's Republic of China
蘭山縣,Q17003672,People's Republic of China
陽樂縣,Q17010623,People's Republic of China
平阳县,Q17005325,People's Republic of China
东阳县,Q17013579,People's Republic of China
滋阳县,Q17011549,People's Republic of China
神山县,Q17029518,People's Republic of China
霸陵县,Q17008477,People's Republic of China
东安县,Q17013479,People's Republic of China
海阳县,Q16510319,People's Republic of China
長安縣,Q15909714,People's Republic of China
陈县,Q15935785,People's Republic of China
陳留縣,Q15936314,People's Republic of China
顺德县,Q15931716,People's Republic of China
昌宁县,Q16078205,People's Republic of China
保定县,Q16077900,People's Republic of China
建陵县,Q16510374,People's Republic of China
新豐縣 (漢朝),Q15939566,People's Republic of China
礼山县,Q17003412,People's Republic of China
鄰山縣,Q15944150,People's Republic of China
镇海县,Q15918544,People's Republic of China
高凉县,Q16078176,People's Republic of China
长洲县,Q15951450,People's Republic of China
信义县 (唐朝),Q15901546,People's Republic of China
桂林县 (西汉),Q15902316,People's Republic of China
阌乡县,Wenxiang County,People's Republic of China
顿丘县,Q16078616,People's Republic of China
高安县,Q16078188,People's Republic of China
高平县,Q16078211,People's Republic of China
长乐县,Q17030030,People's Republic of China
建昌县 (清朝),Q15899243,People's Republic of China
武昌县,Q17008160,People's Republic of China
隆化县,Q17003781,People's Republic of China
岑溪縣,Q16510254,People's Republic of China
河池县,Q16510318,People's Republic of China
晋城县,Q16510377,People's Republic of China
高唐县,Q16510291,People's Republic of China
东乡县,Q16078023,People's Republic of China
安居县,Q16078771,People's Republic of China
逎县,Q17005850,People's Republic of China
重安县,Q16078568,People's Republic of China
盐井县,Q15915281,People's Republic of China
遂安县,Q15942770,People's Republic of China
梁化县,Q16260401,People's Republic of China
新平县,Q17025386,People's Republic of China
云中县,Q17016058,People's Republic of China
平舒县,Q17005318,People's Republic of China
新明县,Q17024985,People's Republic of China
清溪县,Q17005774,People's Republic of China
桂阳县,Q16078579,People's Republic of China
分水县,Q16078551,People's Republic of China
昌邑县,Q16078210,People's Republic of China
堂邑县,Q17023595,People's Republic of China
宿迁县,Q17023920,People's Republic of China
文登县,Q17008059,People's Republic of China
望云县,Q17025582,People's Republic of China
槐里县,Q16510315,People's Republic of China
漷县,Q16510324,People's Republic of China
雅典-克拉克縣,Clarke County,United States of America
屋兰县,Q11042430,People's Republic of China
華盛頓縣 (佛蒙特州),Washington County,United States of America
