label,cityLabel
吉原裏同心,Yoshiwara Ura Dōshin
天使的代理人,Angel's Agent
新編武藏風土記稿,Shinpen Musashi Fudoki-kō
平行世界·愛情故事,Q11061274
幸福的拾荒者,Q11061513
幸運時刻！,Q11061562
幽靈什麼的我看不見！,Q11061619
張春橋浮沉錄,Q11068559
彙集雅俗通十五音,Q11069520
彙音妙悟,Q11069522
暖暖 (小說),Q11090318
枪杆子1949,Q11107718
殺手正傳,Q11125806
狂戀聲優寶貝,Q11429537
行列48時間,Q11419028
HOME 親愛的座敷童子,Q11493159
旅貓日記,Q11504510
東京歸鄉,Q11524225
正しい怪異の祓い方―結びの七つ穴の紐,Q11545339
超·殺人事件,Q11636189
造花之蜜,Q11639768
郡齋讀書志,Q11643223
櫻田門外之變,Sakuradamon-gai no hen
悲喜邊緣的旅館,Hotel on the Corner of Bitter and Sweet
我这一辈子,This Life of Mine
椿說弓張月,Chinsetsu Yumiharizuki
NINJA SLAYER忍者殺手,Ninja Slayer
天使之刃,Knife of Angel
我妻是女忍,"Tsuma wa, kunoichi"
我是女人,I Am a Woman
平行戀人,Q11061275
往事並不如煙,Q11070158
我妹妹,Q11074795
我的30个工作天,Q11074902
戲劇浮生：黎耀祥論演技與人生,Q11075210
散花女俠,Q11079320
新唐書糾謬,Q11081772
杨辉算法,Q11102164
枫露茶事件,Q11107845
南方大作戰,Q11304292
现代汉语词典,Xiandai Hanyu Cidian
艾德蘭朵,Eldorado
瑪絲翰婦人的歇息,Mistress Masham's Repose
生死场,The Field of Life and Death
和平之戰,Peaceful War
路史,Lushi (book)
容閎自傳：我在中國和美國的生活,My Life in China and America
我们一起去纽约,Jasper Jones
煉愛學獄,Psycome
湯尼大人的妻子,Lord Tony's Wife
紅花俠傳奇,The League of the Scarlet Pimpernel
大菩薩嶺,Q14553542
対岸の彼女#テレビドラマ,Q11458132
小春原日和的育成日記,Q11460879
吃掉死神的少女,Q11546977
在流星消逝前,Q11556620
流星休旅車,Q11556700
哭在通天閣,Naitara Akan de Tsūtenkaku
星际浪子,Q13017096
邊荒傳說,Q13014033
白雲階梯 (日本電視劇),Kumo no Kaidan
萌萌侵略者 OUTBREAK COMPANY,Outbreak Company
少女,Shōjo
未授權哈利波特中文小說,Harry Potter and Leopard-Walk-Up-to-Dragon
劫持白銀,Hakugin Jack
看不见的大陆,Raga. Approche du continent invisible
清代文学世家姻亲谱系,Qing Dynasty Literary Family and Marriage Pedigree
花江的玫瑰,Boenga Roos dari Tjikembang
人生,Jinsei
Stargirl,Stargirl
牛津高階英漢雙解詞典,Oxford Advanced Learner's English-Chinese Dictionary
在夜幕降臨前,Before Night Falls
末世之家,A Home at the End of the World
命令授权,Command Authority
古画品录,Q15631022
现代汉语规范词典,Q15841735
中国美术史 (王逊),Q15940184
熱情x冷顫,Q15945194
画梦录,Q15949465
閃閃的紅星,Q15953491
雙雙入叢林,Q15938834
毛泽东传,Mao: A Life
我是乳酪,I Am the Cheese
紅花俠之道,The Way of the Scarlet Pimpernel
臥底正義（小說）,The Affair
冰點,Hyōten
幸福的餐桌,Q11484045
津輕百年食堂,Q11556426
谢氏南征记,Q12599788
Jiu (小說),Q13576139
2014大崩潰,Q14512594
百科全书购买指南,Q15939723
红颜宰辅,Q15953330
萤窗小语,Q15934299
冰屋 (小說),The Ice House
冤家，一个爱情故事,"Enemies, a Love Story"
絞死者的樹林,Forest of the Hanged
客語聖經：現代台灣客語譯本,Hakka Bible: Today's Taiwan Hakka Version
激流～你還記得我嗎？～,Gekiryū
孙子算经,The Mathematical Classic of Sun Zi
解忧杂货店,Miracles of the Namiya General Store
萊緹的遺忘之海,The Ocean at the End of the Lane
七粒星,Tjhit Liap Seng
發光體 (小說),The Luminaries
奧巴馬日記,The Obama Diaries
波西的反擊,Sir Percy Hits Back
戀愛檢定,Q11492083
长生剑,Q13012552
逃離樂園島,Q14164989
終物語,Q15707054
湖畔亭事件,Q15952503
父親金正日和我,Q15934684
美洲的瓶子草,Q15951556
胡锦涛传,Q15942749
臺灣縣志,Q15941652
江湖浪子 (書籍),The Hustler
天才之旅：偉大數學定理的創立,The Great Theorems of Mathematics
翡翠城的帝國生活,Imperial Life in the Emerald City
紅太陽是怎樣升起的,How the Red Sun Rises
國際政治理論,Theory of International Politics
金河王,The King of the Golden River
雪白血红,"White Snow, Red Blood"
水孩子,"The Water-Babies, A Fairy Tale for a Land Baby"
群山回唱,And the Mountains Echoed
穿越時空找到我,When You Reach Me
1913：世纪之夏的浪荡子们,1913: The Summer of the Century
Fuck：禁忌词与保护我们的第一修正案自由,Fuck: Word Taboo and Protecting Our First Amendment Liberties
葵曄集: 歷代詩詞曲選集,Sunflower Splendor: Three Thousand Years of Chinese Poetry
盛世危言,Words of Warning to a Prosperous Age
經傳釋詞,Jingzhuan Shici
長恨歌 (小說),The Song of Everlasting Sorrow
今晚擁抱你的心,Kon'ya wa Kokoro dake daite
洪吉童,Hong Gildong
碧玉刀,Q13014807
希特勒回來了,Look Who's Back
長阿含經,Q14632175
曆物語,Q14943920
漢晉春秋,Q15196634
對魔導學園35試驗小隊,Tai-Madō Gakuen 35 Shiken Shōtai
窮得只剩下錢,Q15933740
韓戰救臺灣？解讀美國對臺政策,Q15939041
莪相,Ossian
地鐵2035,Metro 2035
中国近代史,The Rise of Modern China
皇帝魂,The Emperor's Soul
第一次的親密接觸,The First Intimate Contact
紅花俠大勝利,The Triumph of the Scarlet Pimpernel
在池塘里,In the Pond
KIUY,Naked Came the Manatee
狗勇士,The Empty City
盲目的肉食主義：端上你我餐桌的陰謀,"Why We Love Dogs, Eat Pigs, and Wear Cows"
合作的艺术：献给杰弗瑞 汤金,La arto labori kune : festlibro por Humphrey Tonkin
檸檬大嘴巴,Lemonade Mouth
桃心之劍,Momo Kyun Sword
記憶之塵：朱利安戰記,Julian Comstock: A Story of 22nd-Century America
谁是新中国,Which is the New China: Distinguishing between Right and Wrong in Modern Chinese History
革命軍,The Revolutionary Army
抽絲剝繭,The Silkworm
光學 (歐幾里得),Euclid's Optics
案中案,A Double Barrelled Detective Story
後宮小說,Q11488327
歪笑小說,Q11546762
深山家的蓓兒汀,Q11559972
群体的智慧,The Wisdom of Crowds
玛尼和她的朋友们,Q13018933
神鬼交鋒 (自傳),Catch Me If You Can
川之光,Kawa no Hikari
我即我腦,Q14519127
人类简史,Sapiens: A Brief History of Humankind
擁抱太陽的月亮 (小說),Moon Embracing the Sun
留記,Yugi
丈夫的女朋友,Q15211707
弯而不折,"Bend, Not Break"
故鄉,My Old Home
破戰者,Warbreaker
貞子復活,Spiral
祈禱的幕垂下時,Q15626673
追寻现代中国,The Search for Modern China
布谷鸟的呼唤,The Cuckoo's Calling
赤誠者 (小說),Allegiant
夢幻花,Q15963772
女王國之城,Q15952450
經義述聞,Q15942624
食蟲植物觀賞&栽培圖鑑,Q15955681
驚艷一槍,Q15936483
賓士先生,Mr. Mercedes
望舒诗稿,Q15920691
死水 (诗集),Q15918378
清醒纪,Q15925406
白洋淀纪事,Q15918416
红烛,Q15929331
肇論,Q15911917
蜗居 (小说),Q15916655
西方美术史十五讲,Q15929183
象母怨,Q15911179
路西法效应,Q15931924
踪迹,Q15925448
通鉴纪事本末,Q15900783
野火集,Q15909382
雪域豹影,Q15903713
雪豹悲歌,Q15912085
雲海玉弓緣,Q15905623
廣陵劍,Q16923120
新妹魔王的契约者,Shinmai Maō no Testament
结婚十年 (小说),10 Years of Marriage
聖經新普及譯本,Chinese New Living Translation
蔣介石與現代中國的奮鬥,The Generalissimo: Chiang Kai-shek and the Struggle for Modern China
血染雪山堡,Where Eagles Dare
我的男僕吉福斯,My Man Jeeves
一代茶聖千利休,Ask This of Rikyu
深夜烘焙坊,Midnight Bakery
长尾,The Long Tail
二月 (中篇小说),Q15914615
台灣特高警察物語,Q15911162
干校六记,Q15915119
活动变人形,Q15911082
澳門年鑑,Q15907811
烦恼人生,Q15913425
狼王梦,Q15905366
玉梨魂,Q15926600
白蛇全传,Q15909971
看世纪末向你走来,Q15915280
花物語,Q15932472
阳痿美国,Q15913126
魔法公主 (繪本),Q15908947
桃音夕音的輕小說日記,Q16661248
世界佛教美術圖說大辭典,Encyclopedia of Buddhist Arts
組織喻象,Images of Organization
趙紫陽軟禁中的談話,Zhao Ziyang:Captive Conversations
雙鼠記,The Tale of Despereaux
馬、輪子和語言,"The Horse, the Wheel and Language"
黄禍 : 新世紀版,Yellow Peril
全能政府：全能國家與全面戰爭的崛起,Omnipotent Government
天使不流淚,The Stone Angel
命運,Destiny
夜行人生,Live by Night
災難藝術家,The Disaster Artist
亡命排：阿富汗战争中的英雄、叛徒、异见者和手足情,Q15917150
创业史,Q15910990
十四行集,Q15921393
摩天樓的怪人,Q15905363
自己的园地,Q15920071
虾球传 (长篇小说),Q15910833
陔餘叢考,Q15920075
飛鳳潛龍,Q15914910
骸骨之城系列,Q15902251
黑暗坡的食人樹,Q15904332
彙集雅俗通十五音全本,Q15929752
當代科幻小說選,Q15932081
迷路的小母雞,Q15931955
利比達寓言,Q16689972
龍戰在野,Q16924155
儘管雪落,Despite the Falling Snow
父之罪,The Sins of the Fathers
現代漢語方言大詞典,Great Dictionary of Modern Chinese Dialects
警世通言,Stories to Caution the World
说岳全传,Shuo Yue Quan Zhuan
機器人咬人,How to Survive a Robot Uprising
日本天皇的陰謀,Japan's Imperial Conspiracy
龍與地下城規則全書,Dungeons & Dragons Rules Cyclopedia
緬甸豎琴,The Burmese Harp
巾帼宰相上官婉儿,Q15928895
我们仨,Q15930401
水晶金字塔,Q15905447
王贵与安娜,Q15914776
病相报告,Q15913626
白雪乌鸦,Q15921564
袁伟民与体坛风云,Q15919588
還劍奇情錄,Q15909999
開膛手傑克的百年孤寂,Q15909627
黃虎印,Q15927989
黑水溝 (小說),Q15919705
艾格峰制裁行動,The Eiger Sanction
琼美卡随想录,Q17008597
政府正在監控你：史諾登揭密,No Place to Hide
同名兒童書,The Ant Bully
窮白人,Poor White
覆雨翻雲,Q15895434
女子謀殺俱樂部 (小說),Women's Murder Club
華英字典,A Dictionary of the Chinese Language
草原帝国,The Empire of the Steppes
韩诗外传,Han shi waizhuan
1940法國陷落,The Collapse of the Third Republic
How to Start a Business in Taiwan,How to Start a Business in Taiwan
250天倫敦應召日記,The Intimate Adventures of a London Call Girl
摩爾多瓦語·羅馬尼亞語辭典,Moldovan–Romanian dictionary
甲賀忍法帖,The Kouga Ninja Scrolls
發條精靈戰記 天鏡的極北之星,Alderamin on the Sky
繁星,Q15915453
洗澡,Q15909250
不谈爱情 (中篇小说),Q15914848
中國大饑荒，1958-1962,Q15912121
先王實錄,Q15931159
国殇——国民党正面战场抗战纪实,Q15903990
天狗 (中篇小说),Q15920576
春水,Q15928275
柔嫩的臉頰,Q15929057
渡江書十五音,Q15931572
爸爸爸,Q15920375
特殊傳說,Q15903001
狼妻,Q15902767
球状闪电 (小说),Q15909011
空谷幽兰,Q15913798
粟裕回忆录,Q15906420
精準的失控,Q15897398
羽衣傳說的回憶,Q15913758
行銷獨裁,Q15900120
說唐,Q15903764
谦卑 (书名),Q15925917
走到人生边上：自问自答,Q15930804
越縵堂日記,Q15911613
飛呀！科學小飛俠,Q15908306
首誌封神,Q15884309
黑骏马 (张承志小说),Q15912779
離別鉤,Q16304664
Bitter Blood,Bitter Blood
零下一度,Q16691316
第五波,The 5th Wave
心靈勇者,The Railway Man
一千零一夜,Les mille et une nuits
迦因小傳,Joan Haste
醒世恒言,Stories to Awaken the World
脆弱的真相,A Delicate Truth
戀戀冬季,Love in a Cold Climate
格殺指令,The Kill Order
御神樂學園組曲,Mikagura Gakuen Kumikyoku
清单革命,The Checklist Manifesto
列寧傳,Lenin: A Biography
控制论：或关于在动物和机器中控制和通信的科学,Cybernetics: Or Control and Communication in the Animal and the Machine
我能认识你不认识的你,How to Analyze People on Sight
69届初中生,Q15930771
一代风流,Q15911554
奇想、天慟,Q15905469
志摩的诗,Q15920699
愛是永恆（當所愛是你）,Q15921042
代表刑警,Chūzai Keiji
THE QUIZ,THE QUIZ
再一次說愛你,Sasara Saya
羅漢柏三三七拍子,Asunaro Sansan'nanabyōshi
身為男高中生兼當紅輕小說作家的我，正被年紀比我小從事聲優工作的女同學掐住脖子,"Danshi Koukousei de Urekko Light Novel Sakka wo Shiteiru keredo, Toshishita no Classmate de Seiyuu no Onnanoko ni Kubi wo Shimerareteiru."
銀二貫,Ginnikan
空戰魔導士培訓生的教官,Kūsen Madōshi Kōhosei no Kyōkan
惡貨,Akka
習近平總書記系列重要講話讀本,General Secretary Xi Jinping important speech series
黑暗聯盟,Dark Alliance
風雨絃歌,A Lifetime in Academia
成為賈伯斯,Becoming Steve Jobs
蜘蛛網中的女孩,The Girl in the Spider's Web
再說一次我願意,Say Again Yes I Do
高兴,Q17161866
来来往往,Q17162088
尋找大饑荒倖存者,Q17024835
烏金血劍,Q17035324
晨钟响彻黄昏,Q17160207
流水三十章,Q17162090
南海大作戰,Q17216544
我們是泡沫入行組,Q17226322
我的勇者,Q17217984
水与火的缠绵,Q17240122
魔法少女禁止法,Q17209967
民主的细节,Q17500799
香港城邦論 I,Q17500532
崇明方言大词典,Q17566908
零～ZERO 劇場版,Q17995201
摆钟论,Horologium Oscillatorium
第三波：20世纪后期的民主化浪潮,The Third Wave: Democratization in the Late Twentieth Century
近代中國史綱,A Short History of Moden China
這不是告別,Eleanor y Parke
火星任務,The Martian
天眼,Q17164509
顫抖的牛,Furueru Ushi
搜查一課・澤村慶司,捜査一課・澤村慶司
臨終居所,Tsui no Sumika
土门,Q18226872
小姐你早,Q18228435
怀念狼,Q18226499
為了N,To N
半場無戰事,Billy Lynn's Long Halftime Walk
莫里亞蒂的算計,Moriarty
白公主,The White Princess
紅色覺醒,Red Rising
小野寺之弟、小野寺之姊,"Onodera no Otōto, Onodeara no Ane"
為妳說的謊,The Light Between Oceans
淮河流域水環境與消化道腫瘤死亡圖集,Q17028665
都市風景線,Q17038331
高老庄,Q17161161
少女3原則！,Q17225582
弧形IX,Q17190571
我們是花樣泡沫組,Q17226314
雙生靈,Q17216756
來自邊緣的明信片,Postcards from the Edge
紫陌红尘,Q18228469
秘密花园,Secret Garden
思想錄,Pensées
怪物,Monster
想念五月,Missing May
安達與島村,Adachi to Shimamura
冤罪死刑,Enzai Shikei
下流梗不存在的灰暗世界,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai
檢察官死命,Kenji no Shimei
花之鎖,Hana no Kusari
銃皇無盡的法夫納,Jūō Mujin no Fafnir
鼠在江戶奔跑,"Nezumi, Edo o hashiru"
西方将主宰多久,Why the West Rules—For Now
奇異化學誌,Bibliotheca Chemica Curiosa
商州,Q17240110
從0到1,Zero to One
第五名刺客,The Fifth Assassin
Antenna（2004年）,Q17192629
四百二十連敗女孩,Q17230696
無限迴圈遊戲,Q17216337
疾風迴旋曲,Q17212145
黄河故道人,Q17161726
所以,Q17240115
青铜葵花,Q17239313
太阳出世,Q18226879
有了快感你就喊,Q18228452
越过云层的晴朗,Q18228456
屍者的帝國,The Empire of Corpses
米尼,Q17162312
澳門百科全書,Enciclopedia de Macau
SRO 警視廳廣域搜查專任特別調查室,SRO Keishichō kōiki sōsa sen'nin tokubetsu chōsa-shitsu
卡斯提拉 我和父親最長的一天,Kasute ~ira boku to oyajinoichiban'nagaihi
巧克力TV,Chocolate TV
布穀鳥的蛋是誰的,Cuckoo no Tamako wa Dare no Mono
奧林匹克的贖金,Olympic Ransom
檢察官・澤木正夫,Kenji Sawaki Masao
麵包、湯和貓的天氣,Bread and Soup and Cat Weather
鈴木商店的當家娘,Oiesan
絕對的孤獨者,Absolute Solitude
平成猿蟹合戰圖,Heisei Sarukanikassenzu
落第騎士英雄譚,Rakudai Kishi no Eiyūtan
成長駭客行銷,Growth Hacker Marketing
无声告白,Everything I Never Told You: A Novel
妊娠,Q17239444
看麦娘,Q17161929
蒙古帝国史,Q17034510
“一国两制”在香港特别行政区的实践,Q17163807
带灯,Q17160377
纪实与虚构,Q17161863
上种红菱下种藕,Q17240108
不要讓琴子不開心,Q17227863
何者,Q17222145
启蒙时代,Q17239308
屈原,Q17239311
霸劍皇姬阿爾緹娜,Q17217299
荊楚歲時記,Q17399695
伪满洲国,Q18228423
你是好孩子,Q18226269
桃之夭夭,Q18226885
全面通緝(小說),A Wanted Man
人質朗誦會,Hitojichi no Rōdokukai
Schwarzesmarken,Schwarzesmarken
七場會議,Seven Conferences
世田谷駐在刑警,Setagaya Chūzai keiji
期待在地下城邂逅有錯嗎,Is It Wrong to Try to Pick Up Girls in a Dungeon?
少年好萊塢 -HOLLY STAGE FOR 49-,Shōnen Hollywood
香港利氏家族史,"Profit, Victory & Sharpness: The Lees of Hong Kong"
骨時鐘,The Bone Clocks
文明的度量,The Measure of Civilization
绝境狼王,Wolves of the Beyond
永恆的年齡,Eternal Aging
提靈女王,The Queen of the Tearling
江城,River Town: Two Years on the Yangtze
當責，從停止抱怨開始,The Oz Principle
不夜城,Sleepless Town
天香,Q18226875
生活秀,Q17240123
温故一九四二,Q17038718
瀛寰搜奇,Q17034199
古炉,Q17161159
额尔古纳河右岸,Q17160959
Avatar (小說),Q17191641
三人舞妓,Q17213345
屠龍者的異世界生活,Q17213871
树下,Q17240117
開膛手傑克的告白,Q17213545
空洞的十字架,Q17989219
秦腔,Q18226769
續終物語,Q18233462
世嘉硬件女孩,Sega Hard Girls
嘲笑知更鳥,To Mock a Mockingbird
蒙古遊牧記,Menggu youmu ji
紐約市法規彙編,New York City Rules
同情者,The Sympathizer
有效條約彙編,Q22098858
跛腳美國：如何讓美國再次偉大,Crippled America
風速王子,The Front Runner
間諜橋,Bridge of Spies
肯恩斯城邦,Q24837719
覺悟之眼看起落人生,Q24836553
龍在雪域：一九四七年後的西藏,Q24837569
彼得的葬禮,Q18382124
易中天中华史,Q18653627
殺人之門,Q18654101
漂流到北京,Q18654362
前漢演義,Q18841608
廣陽雜記,Q18902708
漂海錄,Q18850107
夏美的螢火蟲,Q28362010
有種罪犯叫休班警察,Q28529710
戰鬥吧！書店女孩,Q19356967
俎豆同榮,Q19851851
西藏政治史,Q20064072
青春之門：自立篇(1977年版),The Gate of Youth
琱玉集,Q23846985
華爾街之狼 (回憶錄),The Wolf of Wall Street
生命册,Q24837018
遙遠的地方有個秘密,Q24839803
我們數學的宇宙,Our Mathematical Universe
臣服,Soumission
銀漢之賊,Ginkan'nofu
為美好的世界獻上祝福！,Kono Subarashii Sekai ni Shukufuku wo!
最弱無敗神裝機龍,Undefeated Bahamut Chronicle
超级智能,"Superintelligence: Paths, Dangers, Strategies"
神鬼獵人 (小說),The Revenant
五行大義,Q18863192
廬陵文鈔,Q18902909
梅花喜神譜,Q18898641
告密者 (書),Kill the Messenger
催化：侠盗一号前传,Catalyst: A Rogue One Novel
籌海圖編,Chouhai tubian
天作不合,Q19852281
香港民族論,Q19854047
美國狙擊手：美國軍事史上最致命狙擊手的自傳,American Sniper
金錢本色 (書籍),The Color of Money
习近平谈治国理政,Q22078853
甜蜜逃避法則,The Duff
沙之书,The Book of Sand
歡迎來我家,Yōkoso
紐約市憲章,New York City Administrative Code
埃隆·马斯克：特斯拉，SpaceX，传奇的缔造者,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future"
Re：從零開始的異世界生活,Re:Zero kara Hajimeru Isekai Seikatsu
想像的共同體,Imagined Communities
偵探小隊KZ事件簿,Tantei Team KZ Jiken Note
火花,Hibana
维基百科编辑手册,Wikipedia: The Missing Manual
生活是甜蜜,Q29783848
黄河鱼类志,Fishes of the Yellow River and Beyond
七堂极简物理课,Seven Brief Lessons on Physics
重返狼群,Q18119309
夏商周：从神话到史实,"Xia, Shang, Zhou Dynasties: from Myths to Historical Facts"
實現之星,Q18336761
崇正辯,Q18879850
畫繼,Q18879213
不會飛的蝴蝶與天空之鯱,Q19692022
时间之墟,Q19855792
羊毛战记,Silo
異邦騎士,Q20062507
朝鲜上古史,Joseon Sanggosa
美的歷史,History of Beauty
林語堂當代漢英詞典,Lin Yutang's Chinese-English Dictionary of Modern Usage
建豐二年,Q21449384
桃花债,Peach blossom debt
博古圖錄,Bo gu tu
柘榴坂的復仇,Zakurozaka no Adauchi
讀書分年日程,The Graded Schedule of Study
Wikijunior:太阳系,Wikijunior:Solar System
劍·花·煙雨·江南,To Kill with Intrigue
行为糟糕的哲学家,Philosophers Behaving Badly
盾之勇者成名錄,The Rising of the Shield Hero
單戀,Q20062449
当你被公开羞辱,So You've Been Publicly Shamed
古逸叢書,Q23846996
愿祢受赞颂,Laudato si'
我的简史,My Brief History
在世界与我之间,Between the World and Me
忘卻偵探系列,Bōkyaku Tantei Series
遇見你之前,Me Before You
伊斯蘭教與寬容的未來,Islam and the Future of Tolerance
無彩限的幻影世界,Myriad Colors Phantom World
另一種蹉跎,Q24839252
復活的人,Q24837322
檸檬,Q24839260
澄衷蒙學堂字課圖說,Q24837664
刺青殺人事件,The Tattoo Murder Case
農書,Q27144905
男子啦啦隊！！,Cheer Boys!!
感謝您為國效力,Thank You for Your Service
日本國見在書目錄,Nihonkoku Genzaisho Mokuroku
幼女戰記,Yōjo Senki
玫瑰玫瑰我愛你 (小說),Q29783850
親仁與天命：從《緇衣》看先秦儒學轉化成「經」,Benevolence and the Mandate of Heaven: Transformation of pre-Qin Confucian Classics
霧中的奇幻小鎮,The Marvelous Village Veiled in Mist
三字經新纂白話註解,Samjukeng Sinchoan Pekwoa Chukai
機動防衛者Dowl Masters,Q18337487
聽說桐島退社了,Q18381218
香港名人錄,Who's Who in Hong Kong
數學辭海,Q18653511
混沌魔器首部曲：機械天使,Q18654314
臺灣的建築,Q18658213
資本的衝動,Q18659442
三朝聖諭錄,Q18827395
庚子西狩丛谈,Q18901655
弢園筆乘,Q18903859
清平山堂話本,Q18841604
龍川略志,Q18906084
如果·宅,Q19855590
同名小說,You're Not You
玻璃蘆葦,Feet of Glass
设立守望者,Go Set a Watchman
Wikijunior:大猫,Wikijunior:Big Cats
0能者九條湊,Q22098871
香港革新論,Q22079243
房思琪的初戀樂園,Fang Si-Chi's First Love Paradise
抗爭者,Q22773684
敲開天堂之門：如何使物理與科學思維照亮宇宙與現代世界,Knocking on Heaven’s Door: How Physics and Scientific Thinking Illuminate the Universe and the Modern World
哈佛数学150年,Q24838804
帝國之弧,Q24833416
快快樂樂做父母,Q24834363
情書,Q24839256
白水湖春夢,Q24837309
少女編號,Girlish Number
礼记集说,Q26853081
秋水軒尺牘,Qiu shui xuan chi du
苦甜曼哈頓,Sweetbitter
天神与天地之道：巫觋信仰与传统思想渊源,Spirits Of Heaven and Ways of Heaven & Earth: Shamanistic Beliefs and Origins of Chinese Traditional Thoughts
中华人民共和国恶性肿瘤地图集,Q18651281
天府廣記,Q18872269
練兵實紀,Q18832072
葬書,Q18876728
我们看不到的所有光明,All the Light We Cannot See
可解螺旋,Tokeru Rasen
燕雙飛 (小說),Q29783855
台華雙語辭典,Q19855484
梁启超与中国思想的过渡（1890-1907）,Q19855908
淚流不止,Q20062592
皇越龍興志,Hoàng Việt Long Hưng Chí
被埋葬的記憶,The Buried Giant
Hidden Figures (書籍),Hidden Figures (book)
純潔 (小說),Purity
邪惡生涯,Career of Evil
辛德巴德的第八航次,Sindbad's Eighth Voyage
丁丁與流浪漢,Tintin and the Picaros
法老的雪茄,Cigars of the Pharaoh
卡爾庫魯斯案件,The Calculus Affair
Miracle Debikuro 君的戀愛和魔法,Q24875647
第八日的蟬,The Eighth Day
城的灯,Q28413732
我叫刘跃进,Q28409171
醬汁,Sauce
詩體埃達,Poetic Edda
繼承大丈夫,The Descendants
鹅妈妈的故事,Les Contes de ma mère l'Oye
方尖碑之门,The Obelisk Gate
角鴞與夜之王,Mimizuku to Yoru no Ō
丁丁在苏联,Tintin in the Land of the Soviets
七個水晶球,The Seven Crystal Balls
獨角獸號的秘密,The Secret of the Unicorn
論寬容,Treatise on Tolerance
中国西藏的历史地位,The historical status of China's Tibet
卡吉卡,Kajika
岩波文庫,Iwanami Bunko
GOTH 斷掌事件,Goth
丁丁在西藏,Tintin in Tibet
法爾內塞的祈禱書,Farnese Hours
淨明忠孝全書,Q28914414
仙萼长春图册,Immortal Blossoms in an Everlasting Spring
丁丁與字母藝術,Tintin and Alph-Art
佩涅罗珀,Q28416234
伊索寓言,Aesop's Fables
創世記,Book of Genesis
銀河巡警JACO,Jaco the Galactic Patrolman
猪笼草属（猪笼草科）的框架性修订,A skeletal revision of Nepenthes
蝙蝠侠：嘘,Batman: Hush
奧托卡王的權杖,King Ottokar's Sceptre
電腦情人夢,A.I. Love You
布魯特斯的心臟,Q11059785
每個懸崖,Q11270613
女蜘蛛人·關,Spider-Gwen
羊的门,Q28409904
雪山下的火燄：一個西藏犯人的證詞,Q28415237
白姬抄,Shirahime-Syo: Snow Goddess Tales
714航班,Flight 714
無能的人,Q3203779
100次的哭泣,Q17225802
超危險特工 (漫畫),Red
牛仔,Cowboy
KILL la KILL,Kill la Kill
东方诗集,Les Orientales
通往艾因哈羅德之路,Q30144089
沉思集,Les Contemplations
恶之花,Les Fleurs du mal
電子書,e-book
十駿犬圖,Ten Prized Dogs
格林童話,Grimms' Fairy Tales
黑金之國,Land of Black Gold
颍川荀氏世系图,Yingchuan Xun clan family tree
丁丁在剛果,Tintin in the Congo
中国脩目昆虫,Phasmatodea of China
紅色拉克姆的寶藏,Red Rackham's Treasure
破損的耳朵,The Broken Ear
丁丁在美洲,Tintin in America
爵士 (畫),Jazz
綠寶石失竊案,The Castafiore Emerald
月球探險,Explorers on the Moon
死之棘,The Sting of Death
沙漠大冒險,Sand Land
侦探漫画,Detective Comics
堂堂正正一辈子,Q28415570
我在南方的家,Q28417912
星籠之海,Q28411806
烏托邦裡的白日夢,Q28416357
胡锦涛文选,Q28413421
戰神,Mars
柯南 (漫画),Conan
蓝莲花,The Blue Lotus
拉封丹寓言,La Fontaine's Fables
金鉗螃蟹販毒集團,The Crab with the Golden Claws
夏之殘戀,Q17229509
唐诗三百首,Three Hundred Tang Poems
跨時代,The Era
依戀，在生命最後八天,Chicken with Plums
神秘的流星,The Shooting Star
亡念之扎姆德,Xam'd: Lost Memories
聊齋志異/第01卷,"Strange Stories, Volume I"
畫麗珠萃秀,Gathering Gems of Beauty
紅海鯊魚,The Red Sea Sharks
美幸夢遊仙境,Miyuki-chan in Wonderland
REX 恐龍物語,Q1405721
灣生回家,Q28414270
基础有机化学,Q35452262
Nekomajin貓魔人,Neko Majin
黑島,The Black Island
奇俠螺絲頭,The Amazing Screw-On Head
Phantom -PHANTOM OF INFERNO-,Phantom of Inferno
刮風時 (漫畫),When the Wind Blows
童年轶事,Q3343312
TOT頻道,Tot channel
刺客聯盟 (漫畫),Wanted
人·兽·鬼,Q28416400
论只使用符号0和1的二进制算术,Q28408975
香港簡史─從殖民地至特別行政區,Q28417145
阳光失了玻璃窗,Q30014658
太陽的囚徒,Prisoners of the Sun
奔向月球,Destination Moon
红雀,Red Sparrow (book)
有聲書,audiobook
贝里公爵的豪华时祷书,Très Riches Heures du duc de Berry
變形金剛,The Transformers
名偵探的枷鎖,Q11415442
白戸修的事件簿,Q11579772
迴廊亭殺人事件,Kairō-tei no satsujin
